Feature ID	Taxon	Confidence
594ea7d8817fcd72539d89e6f514c20e	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga; s__	0.9999999310081075
f8768676ca1e19c220b2200b5459fc24	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__	0.8923247141998899
c9f327d612be172b2ab1d805cca1091a	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999478284640387
74ff58cd27ec7149427df5214f35422a	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9995596826150719
9b69fd7f951e629e347f5fb00c2d99a0	k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]; f__Rhodothermaceae; g__Rubricoccus; s__	0.9720279875836637
b1eac95b337a2c62dc84e267df62b98d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Actinotalea; s__	0.98830803194204
5d70e6ef433ad5e441d9cac9a162c1e1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__	0.9686388989382628
486d0eacca378d5f2abd9a7990cbcdb2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__	0.999959753110042
0196699bf99a665a2a673e5adebfd737	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__	0.9999999415377533
bfa832b9e12c1d4b26141060d15c7848	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9999847427598414
64f1ad4892c8798ac641693c15f233ea	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__Sorangium; s__cellulosum	0.9999999969754185
181509ed65c96037483b5d93cfd94f68	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__	0.9845521606169144
e82e89d88be43024ce5e4cdfeb83a8e9	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9992394175787722
cd3b584157117d13b3641a25e03d6543	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999999293202577
92bf2a175f6f840ca2fb640b16ae2f4a	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.8934167983026423
84cea028ec38087ef1e2053146dcbaf3	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9999950941495086
2480f005526f1d339a8bf15b75aaa9f4	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9998886506488999
b8b44b2fc52bdb95d3a910b3562b62ae	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9846009427204382
07f6591634853a09646530063acfc54c	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999995632014377
64eceb78e4d4bd7f3b375314893e4ae7	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__	0.9522316625866392
d8a897fdc32248ad0b2c07ff00c3e2b6	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999775663059939
28b6ab20388aea9abb447a8e65daa845	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9596862372773803
bc1dc6c8f37eac715a19a2d91c8d586b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.7057872302328767
41c821dd15441271452f5c33ef046d17	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999999999980247
68782be1957032520c5a9adf69a1a767	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__	0.9884658341809327
5316da3d11d406be3298c8521edd583c	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae; g__Nostoc	0.7130408234878192
64b101c14fb7d4692cc573f054fd658b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__	0.7916724584358975
995f3e482605856ed7a0cd94cdd06b3a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__	0.9406792050749593
8b3f9ffed1612d9dab85a8c0a41d1ddf	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__	0.9999915194056895
1e94d602f65a0b8db6bd71d2053377a7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__	0.9867654374038052
9dc47b915b6968056304643450cf57fc	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.999997542321076
bb25f3dc129156b9a39fb13c7d5bca29	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconacetobacter; s__liquefaciens	0.8773170747774194
1413e4618646b3358eaf571d2b37ae6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.7913176066835563
a67d186ca3c5c5204f877451cf20d421	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	0.9999999995704485
787fd09db10a1d3aeca084d3ba4c32b2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__	0.9999999932629464
de29beb755919c8bbeda19ec5192db58	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9999616185531675
51a5e67a62aab5480ca30411e3a62fe4	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__	0.9999592963427321
9c32435602a6fa05f9d1cb734bf78a4c	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga; s__	0.999999999291262
7497bbfab77c7e5c3b87f0139eb7478f	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	0.9999999998563283
9a5bc799850469c9a79a2ee9380d6bbd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Gracilibacteraceae; g__; s__	0.9997871921442142
d42b3db1deb33e9590bd4bccbd9cc264	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	0.999999999892367
721ca70b16e90236cdf13821895dd4dd	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__	0.9999999998909743
0bc5d3af15439662d5e04f0ed7515f68	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__	0.9999999994672351
698715ad7bf0fb79501b30cbef59271a	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales	0.9999328585162707
4a76d5c38e79456b847916f33b08e00a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999994813538103
e5b0cf1757de4a0558762da511518029	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__	0.972250498552358
4560fd50984697a0259462d50631e371	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__	0.9998961292397613
ec9eac845aead8a55a530027bbc3cea2	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999999814210982
072ff840cf13f46a589eb42f95a04c1c	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999923254617517
d0064d20968bfc1ff687eb876b5e2dc9	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Phormidium; s__	0.9855033363575197
dd5b77f29c21d3a2f66471e39d11e206	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999996982783614
9dc57688273de01411315a9fca9b6185	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__	0.9905412118932834
da81ee3592110d3ff000ac8c5d3c1709	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__	0.9999840479934127
a437e3d09972dbd83989e7aca9be5ff0	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__	0.9999999999692335
864f367fc59d7b8f6d6897b4e44fec0a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__	0.9741171621527805
f1c8d8ca97775cfe4e76b7099b4fa0f9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__	0.999963241730672
cb842b6db166260af97db73168f7f6ea	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__	0.9919464510630047
9ee0a3e0997990efc6fa4135da877efa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Caloramator; s__	0.9999832424057257
a7f3e3e35551d553fff92a008cdd50f5	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__AKIW874; g__; s__	0.9999989581205454
d96f0bd2b9c0d826c378a29b81a9a4a8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Modestobacter; s__	0.942784041708766
8697deeac645923ce47c6d564667f013	k__Bacteria	0.9999999947560579
d6dbbe69c3ba3c64620838ade3faa121	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__	0.7394720367251473
f04b61a9e384cb6498a70127d62dc6f9	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9834648946553777
832df293bde218dda02bca8c824503ff	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes	0.999999998687674
b72418581680e8c444e078e0272f3a89	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__	0.9999968975544342
1fcf30061db80165df5691daa2e3ac85	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.999582362159919
bf78a888cf7d23f65df5d86b40c3e815	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999928465684
f3072a15e0b702d88a6b062b36d4cd5e	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__	0.9999998962642049
df132e26514da43fa7dcb95e2f632a98	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9990080908299221
3c39a05530dded03e94296b06be90609	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__	0.8369050544002509
01f45a84b67db4c9bbc2a16c9fc8cf2c	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__	0.9999999957536687
c3589b48652f56638f271ab0788bb6a7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9990997488261883
0f99ca1e2918698f39b5886d3c944f82	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.7085700848138188
8f66f7b1b00748d74bff33cc60f872c2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]	0.999991546044408
dc79fa900751824b01b8cf1c7c78d755	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9999876514886592
7425c14ba849a760998041741ecc7905	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	0.7303547594398917
087bff8b41115d44ffc219a988736b82	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__	0.9970390250872316
1e01f7a29b3d871dbfef41f0c3e42c56	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__	0.981330488510318
b907bdc0d097e8c3fa58808d66c7da55	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Scytonemataceae; g__; s__	0.9999316316415648
ba0722d7c7959e6e28bf35a6e6000816	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.9185640169285095
1fee1f0c8640ec24c3f46b7d3585f13b	k__Bacteria; p__FBP; c__; o__; f__; g__; s__	0.999999997461984
fbf5256b9efc094e39ffe251d0d0017b	k__Bacteria; p__FBP; c__; o__; f__; g__; s__	0.9999999999987637
c244b7c12c3da548c7d13343f01e9825	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__	0.9999999975895975
aa21d3660c9abc144e8a18e7736160a3	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenscatenales; f__Ardenscatenaceae; g__Ardenscatena; s__	0.999999998377362
17241880481558a861f803affe644747	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9997327108856618
cededc97d629538e79520a9e52cf2120	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__	0.9999999979102512
3e8f1bfa2af8a3b3c0154c5c51c8df0b	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__	0.99999983793296
f41e067c4215595696b600e9317b9355	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.8986767962426175
be86eadf4d15eb9d9526b819637714b0	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__	0.9999999550108082
31d81a9ecc701aa8afc1c04fd3b55a1c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__	0.9999556290656433
9ec4074f1111d780ef38d4961fe85398	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__; s__	0.7217857851244311
70ffb4b97fc28aa4123fbe972eec0d06	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__; g__; s__	0.9999995692353356
c72d82595b05b06beb49c2ea45e7c7cb	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999881756453
7df00b7d3ecd5e8c0e9346cdd815cb0f	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999999998305071
06979680c6c43bb5d9f67b330b2bf73c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__	0.751742387432612
9550160250a98562b1f96a2f86823372	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii	0.8031277617751743
ecda2ce8f41b4f27d719c47bc4c9e41c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Geosporobacter_Thermotalea; s__	0.9986238258769223
30f15cf180a71d81c29a04415506522e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	0.999209354337248
3a2fc3735943864bfb2695b2673e9fcd	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__	0.9960418697102349
dcced2c6f5851ebbd53a56c84a152b2d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Micromonospora	0.8960756243815239
049eea93e18f4eada16f0421c4ac7671	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9829088093109782
220e0b3175e94ae2c8e8de3aa88febd3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.999723831398588
23dd0de3dffdcf8436fff59890ec532b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__	0.9999998965543622
3e7d3d8614463ecf163de13f82a146ce	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9742887179072196
7ce61626fce01efddf6ee4e8ca35e6a2	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__	0.7742977321415706
bcb50180c5a2bb2d42a7201cac359361	k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__	0.9997861917689514
5a22d1e9fb6782e41f275297aa9c8867	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__	0.9306699232565743
9b114877f5e6f15526b14cf20dadd32c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9980964566010679
9636ab10168c0c810e6fa837fb75db27	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9992912844403926
aa20efa0ef9e4204a1bfbde8e19fac93	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__	0.9999995189733986
081e5089795e3f3ea72b19750ca78786	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999934535561299
047759c04820c63979455b2b2abdcef2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.8590060574956812
8a5639fd58ad3871cb2d9ab236fa4b0c	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9988090393174068
d118630adea30fb8eee09c121dc131f7	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999998293418745
c54720ee727ffd0dca1ed52f78cff28b	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9995815135491133
e9b97180c79630771692e6ffa5b180e4	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9974027539278519
8fedacbde3d69506934f5cd692b528a3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Solwaraspora; s__	0.9497158065389422
f89d8cda398981c940fd203387c71573	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	0.9809211984642777
fc1e3e692d89e9eb48cb0f55b71f9fad	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999975064889485
d0483ba1235290c4e3a6ff7c06bf6f60	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__	0.9835763436532324
a0d8e19f3f0e04345ca1676a202bfb44	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.999997455895773
b832554616ea061278a3ac2062a627b5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__	0.997034946117697
db4821eae1d06040240ec61c491d8cd0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__	0.9843223646604756
f186359cd33753271020ba38a448cb6d	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9978620531394958
aed04af697acc8300345afa003d99e0d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__	0.7888700605736193
f26a4ac2c5aec3c82badc05755c6b02c	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999999924757645
16c8a5fff17d3c875884ed11452f4300	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__	0.9999999999649845
51c0d74a57fac72361b536e1221706db	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae	0.737759974484827
c06342fa2e39404bde51785e0779223f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__	0.9492712831856668
24b9dca6c6dac73413854ba2b722c367	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus; s__	0.9999856825585096
815c94e95c5b983df9f489b592378025	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__amylolyticus	0.9961078244726222
889f63f04d42915bf96e71c5bd5d7cbe	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9352090805959062
52de3662498c75c9aadd21abd86e82d1	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__	0.9999999993519566
b9d4bcb16d56f19db4ef8d2ffae97078	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9998417697161673
44cc4022709166571d5421d8d8863a8b	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999999929656
709b469ca585b71bb6d978906c8eff6a	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__	0.9101753671714343
63b94aad00abee128f651cf42f24328a	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__	0.9999999976675014
332214462b6556046b87f83463f937c3	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9999156229780451
072b7997bf4f628ecbf6d5552234fb8f	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9702321798128203
ee0c283e2012484a0826cc5f2a4234b0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__	0.9999413738662816
08715f860a107e6604cb76e60ffac761	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9998985009116582
5ac95c101fac12aca7e526177850866c	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1145	0.9903199602363172
d4f6e51b1201ca03321f66f9a66720f3	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	0.9999999998691749
99835ac7cdbefaa732356a88c58d943f	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__	0.9999952185123449
afca9725bfc2d6bcbb7ba21a563edc38	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__	0.9090652695170285
4586f5bc9b9b44426f216d782630bb53	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.988620132439529
9e8157fa44d07a93288d6b10ad7911fe	k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__; f__; g__; s__	0.9999999998148468
9855de388f776b0dc7dc82f5a00f2280	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9993844361466379
1493f490808d4935865cb2c8d33d22ea	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__	0.9995524886798929
e80e75bde7364c7a4f7d56fd129a0301	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.999779960294181
36459c5b107a79f0122d18a0b25700c0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999343289979038
4daba6367100b9f06174d0e3719cc44c	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	0.9999999981674961
688922e7d900a4cc642640bac127f00d	k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__	0.9685468010507522
1372a1bd482159775cd3edc934724c34	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Phormidium; s__	0.8177817508882949
9916f72d4f71aedf09007332eef66559	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__	0.994240774846073
8dd1a5c4b1ce9fd1eafbb8f63f0d9303	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9022206553960691
82094cba53bdab4603d4171902516c49	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__	0.9816449319880646
1782439953ef964aa2b58a9724018328	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.999196952360712
9a35886e4ee94aea8e8edd1490edac1e	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga; s__	0.9999992069478925
c5fa6322d223cf5a1a5aea91c64caacc	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__	0.9886539715769663
a91ac6add47893abd76b35849885e76a	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae	0.9999873528153808
19490f5af79849e77eec22376904b8af	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Phormidium; s__	0.9781332522170861
